date, sugar_price
2010-01-04,0.2762
2010-01-05,0.2764
2010-01-06,0.2841
2010-01-07,0.28
2010-01-08,0.2753
2010-01-11,0.2675
2010-01-12,0.2736
2010-01-13,0.2804
2010-01-14,0.2776
2010-01-15,0.2762
2010-01-19,0.2898
2010-01-20,0.2911
2010-01-21,0.2926
2010-01-22,0.2878
2010-01-25,0.298
2010-01-26,0.293
2010-01-27,0.2836
2010-01-28,0.29
2010-01-29,0.299
2010-02-01,0.2928
2010-02-02,0.294
2010-02-03,0.2858
2010-02-04,0.2764
2010-02-05,0.2617
2010-02-08,0.266
2010-02-09,0.2707
2010-02-10,0.2664
2010-02-11,0.2753
2010-02-12,0.2695
2010-02-16,0.2736
2010-02-17,0.2612
2010-02-18,0.2647
2010-02-19,0.268
2010-02-22,0.2479
2010-02-23,0.2423
2010-02-24,0.2483
2010-02-25,0.24
2010-02-26,0.2371
2010-03-01,0.2226
2010-03-02,0.2264
2010-03-03,0.2205
2010-03-04,0.2167
2010-03-05,0.2219
2010-03-08,0.2157
2010-03-09,0.2032
2010-03-10,0.1969
2010-03-11,0.1927
2010-03-12,0.1967
2010-03-15,0.1939
2010-03-16,0.1824
2010-03-17,0.1833
2010-03-18,0.1903
2010-03-19,0.1864
2010-03-22,0.1784
2010-03-23,0.1657
2010-03-24,0.1767
2010-03-25,0.1705
2010-03-26,0.17
2010-03-29,0.1751
2010-03-30,0.1788
2010-03-31,0.1659
2010-04-01,0.16699999999999998
2010-04-05,0.16399999999999998
2010-04-06,0.1589
2010-04-07,0.1616
2010-04-08,0.1592
2010-04-09,0.1639
2010-04-12,0.1654
2010-04-13,0.1698
2010-04-14,0.1753
2010-04-15,0.1685
2010-04-16,0.1595
2010-04-19,0.1691
2010-04-20,0.1646
2010-04-21,0.1655
2010-04-22,0.1607
2010-04-23,0.1566
2010-04-26,0.1569
2010-04-27,0.1517
2010-04-28,0.1472
2010-04-29,0.1521
2010-04-30,0.1513
2010-05-03,0.1498
2010-05-04,0.1451
2010-05-05,0.1441
2010-05-06,0.1367
2010-05-07,0.1375
2010-05-10,0.1418
2010-05-11,0.1391
2010-05-12,0.1467
2010-05-13,0.1466
2010-05-14,0.1413
2010-05-17,0.1389
2010-05-18,0.14800000000000002
2010-05-19,0.1493
2010-05-20,0.1499
2010-05-21,0.1565
2010-05-24,0.1519
2010-05-25,0.1525
2010-05-26,0.1536
2010-05-27,0.1492
2010-05-28,0.1419
2010-06-01,0.14400000000000002
2010-06-02,0.1394
2010-06-03,0.1399
2010-06-04,0.1452
2010-06-07,0.1433
2010-06-08,0.1488
2010-06-09,0.1516
2010-06-10,0.1536
2010-06-11,0.1583
2010-06-14,0.1605
2010-06-15,0.1618
2010-06-16,0.1627
2010-06-17,0.1579
2010-06-18,0.1558
2010-06-21,0.1618
2010-06-22,0.1621
2010-06-23,0.1625
2010-06-24,0.1682
2010-06-25,0.1711
2010-06-28,0.1664
2010-06-29,0.162
2010-06-30,0.1645
2010-07-01,0.1628
2010-07-02,0.16699999999999998
2010-07-06,0.1669
2010-07-07,0.1706
2010-07-08,0.1709
2010-07-09,0.1661
2010-07-12,0.171
2010-07-13,0.1717
2010-07-14,0.1697
2010-07-15,0.1739
2010-07-16,0.1711
2010-07-19,0.1761
2010-07-20,0.1728
2010-07-21,0.1747
2010-07-22,0.183
2010-07-23,0.1826
2010-07-26,0.1862
2010-07-27,0.1842
2010-07-28,0.1887
2010-07-29,0.195
2010-07-30,0.1957
2010-08-02,0.19399999999999998
2010-08-03,0.1859
2010-08-04,0.1888
2010-08-05,0.1829
2010-08-06,0.1824
2010-08-09,0.1773
2010-08-10,0.1856
2010-08-11,0.1826
2010-08-12,0.1897
2010-08-13,0.1942
2010-08-16,0.1894
2010-08-17,0.1938
2010-08-18,0.196
2010-08-19,0.1948
2010-08-20,0.1995
2010-08-23,0.2007
2010-08-24,0.2016
2010-08-25,0.2003
2010-08-26,0.1927
2010-08-27,0.1996
2010-08-30,0.1981
2010-08-31,0.1975
2010-09-01,0.2049
2010-09-02,0.2081
2010-09-03,0.20600000000000002
2010-09-07,0.2145
2010-09-08,0.2138
2010-09-09,0.2243
2010-09-10,0.2273
2010-09-13,0.2334
2010-09-14,0.2436
2010-09-15,0.2382
2010-09-16,0.2448
2010-09-17,0.2461
2010-09-20,0.2429
2010-09-21,0.2379
2010-09-22,0.2431
2010-09-23,0.247
2010-09-24,0.2544
2010-09-27,0.2587
2010-09-28,0.2622
2010-09-29,0.2569
2010-09-30,0.2384
2010-10-01,0.2336
2010-10-04,0.2299
2010-10-05,0.2374
2010-10-06,0.2354
2010-10-07,0.2516
2010-10-08,0.2632
2010-10-11,0.2659
2010-10-12,0.2745
2010-10-13,0.275
2010-10-14,0.2794
2010-10-15,0.2706
2010-10-18,0.2758
2010-10-19,0.2833
2010-10-20,0.2881
2010-10-21,0.2835
2010-10-22,0.2822
2010-10-25,0.285
2010-10-26,0.2796
2010-10-27,0.2859
2010-10-28,0.2871
2010-10-29,0.2912
2010-11-01,0.2945
2010-11-02,0.3012
2010-11-03,0.3015
2010-11-04,0.3166
2010-11-05,0.3176
2010-11-08,0.3188
2010-11-09,0.3311
2010-11-10,0.3281
2010-11-11,0.2966
2010-11-12,0.2621
2010-11-15,0.2703
2010-11-16,0.2631
2010-11-17,0.2647
2010-11-18,0.2815
2010-11-19,0.2615
2010-11-22,0.265
2010-11-23,0.2733
2010-11-24,0.2795
2010-11-26,0.2825
2010-11-29,0.2835
2010-11-30,0.2755
2010-12-01,0.2837
2010-12-02,0.2845
2010-12-03,0.295
2010-12-06,0.2901
2010-12-07,0.2841
2010-12-08,0.2898
2010-12-09,0.2871
2010-12-10,0.2913
2010-12-13,0.3049
2010-12-14,0.3078
2010-12-15,0.3111
2010-12-16,0.31
2010-12-17,0.325
2010-12-20,0.3296
2010-12-21,0.3302
2010-12-22,0.3313
2010-12-23,0.3398
2010-12-27,0.3364
2010-12-28,0.3439
2010-12-29,0.3383
2010-12-30,0.3038
2010-12-31,0.3212
2011-01-04,0.31
2011-01-05,0.322
2011-01-06,0.3024
2011-01-07,0.3153
2011-01-10,0.3174
2011-01-11,0.3275
2011-01-12,0.3202
2011-01-13,0.3206
2011-01-14,0.3089
2011-01-18,0.3112
2011-01-19,0.3118
2011-01-20,0.3131
2011-01-21,0.3233
2011-01-24,0.3231
2011-01-25,0.3184
2011-01-26,0.3313
2011-01-27,0.3418
2011-01-28,0.3394
2011-01-31,0.3397
2011-02-01,0.3396
2011-02-02,0.3531
2011-02-03,0.3204
2011-02-04,0.3264
2011-02-07,0.3268
2011-02-08,0.3116
2011-02-09,0.315
2011-02-10,0.3205
2011-02-11,0.313
2011-02-14,0.3091
2011-02-15,0.3082
2011-02-16,0.3177
2011-02-17,0.3126
2011-02-18,0.3102
2011-02-22,0.3096
2011-02-23,0.2942
2011-02-24,0.2926
2011-02-25,0.2985
2011-02-28,0.3006
2011-03-01,0.2926
2011-03-02,0.3038
2011-03-03,0.3059
2011-03-04,0.2988
2011-03-07,0.2999
2011-03-08,0.307
2011-03-09,0.3042
2011-03-10,0.2871
2011-03-11,0.2886
2011-03-14,0.2779
2011-03-15,0.2565
2011-03-16,0.2585
2011-03-17,0.2674
2011-03-18,0.2771
2011-03-21,0.2748
2011-03-22,0.2716
2011-03-23,0.2658
2011-03-24,0.2745
2011-03-25,0.2786
2011-03-28,0.2705
2011-03-29,0.2702
2011-03-30,0.2721
2011-03-31,0.2711
2011-04-01,0.2744
2011-04-04,0.28
2011-04-05,0.2755
2011-04-06,0.2671
2011-04-07,0.265
2011-04-08,0.2566
2011-04-11,0.2604
2011-04-12,0.2558
2011-04-13,0.2479
2011-04-14,0.2444
2011-04-15,0.2459
2011-04-18,0.244
2011-04-19,0.2427
2011-04-20,0.252
2011-04-21,0.2548
2011-04-25,0.2507
2011-04-26,0.24600000000000002
2011-04-27,0.2391
2011-04-28,0.2307
2011-04-29,0.2248
2011-05-02,0.2187
2011-05-03,0.2205
2011-05-04,0.2135
2011-05-05,0.2086
2011-05-06,0.2047
2011-05-09,0.2096
2011-05-10,0.2187
2011-05-11,0.2094
2011-05-12,0.2133
2011-05-13,0.2145
2011-05-16,0.2177
2011-05-17,0.2193
2011-05-18,0.2285
2011-05-19,0.2182
2011-05-20,0.2241
2011-05-23,0.2151
2011-05-24,0.2191
2011-05-25,0.2264
2011-05-26,0.2269
2011-05-27,0.2299
2011-05-31,0.2318
2011-06-01,0.2246
2011-06-02,0.2352
2011-06-03,0.2395
2011-06-06,0.2359
2011-06-07,0.2435
2011-06-08,0.2495
2011-06-09,0.2484
2011-06-10,0.2564
2011-06-13,0.2559
2011-06-14,0.2515
2011-06-15,0.2508
2011-06-16,0.2592
2011-06-17,0.2637
2011-06-20,0.2747
2011-06-21,0.2749
2011-06-22,0.2723
2011-06-23,0.2758
2011-06-24,0.2754
2011-06-27,0.2742
2011-06-28,0.2837
2011-06-29,0.2786
2011-06-30,0.2674
2011-07-01,0.2725
2011-07-05,0.276
2011-07-06,0.2768
2011-07-07,0.2952
2011-07-08,0.2936
2011-07-11,0.2892
2011-07-12,0.3049
2011-07-13,0.3024
2011-07-14,0.2902
2011-07-15,0.2897
2011-07-18,0.2894
2011-07-19,0.2878
2011-07-20,0.2892
2011-07-21,0.2985
2011-07-22,0.3134
2011-07-25,0.3074
2011-07-26,0.3094
2011-07-27,0.3113
2011-07-28,0.2992
2011-07-29,0.2981
2011-08-01,0.2897
2011-08-02,0.2816
2011-08-03,0.2769
2011-08-04,0.2779
2011-08-05,0.2754
2011-08-08,0.2698
2011-08-09,0.2749
2011-08-10,0.2762
2011-08-11,0.2808
2011-08-12,0.2784
2011-08-15,0.2748
2011-08-16,0.2804
2011-08-17,0.2949
2011-08-18,0.2912
2011-08-19,0.3096
2011-08-22,0.3079
2011-08-23,0.3082
2011-08-24,0.3018
2011-08-25,0.2966
2011-08-26,0.3022
2011-08-29,0.2989
2011-08-30,0.2962
2011-08-31,0.2968
2011-09-01,0.2959
2011-09-02,0.2918
2011-09-06,0.2829
2011-09-07,0.2841
2011-09-08,0.2873
2011-09-09,0.2905
2011-09-12,0.2957
2011-09-13,0.2941
2011-09-14,0.297
2011-09-15,0.295
2011-09-16,0.2752
2011-09-19,0.2783
2011-09-20,0.2759
2011-09-21,0.2683
2011-09-22,0.2567
2011-09-23,0.2484
2011-09-26,0.2509
2011-09-27,0.2577
2011-09-28,0.2513
2011-09-29,0.2626
2011-09-30,0.255
2011-10-03,0.2485
2011-10-04,0.2469
2011-10-05,0.248
2011-10-06,0.2464
2011-10-07,0.2516
2011-10-10,0.2628
2011-10-11,0.2594
2011-10-12,0.2601
2011-10-13,0.2691
2011-10-14,0.2793
2011-10-17,0.2779
2011-10-18,0.2785
2011-10-19,0.2697
2011-10-20,0.268
2011-10-21,0.2648
2011-10-24,0.271
2011-10-25,0.2694
2011-10-26,0.2635
2011-10-27,0.2686
2011-10-28,0.2615
2011-10-31,0.2577
2011-11-01,0.2534
2011-11-02,0.2542
2011-11-03,0.2565
2011-11-04,0.2557
2011-11-07,0.2532
2011-11-08,0.2591
2011-11-09,0.2536
2011-11-10,0.2539
2011-11-11,0.25
2011-11-14,0.2475
2011-11-15,0.2481
2011-11-16,0.2452
2011-11-17,0.2404
2011-11-18,0.2397
2011-11-21,0.2409
2011-11-22,0.2344
2011-11-23,0.2309
2011-11-25,0.22899999999999998
2011-11-28,0.2312
2011-11-29,0.2349
2011-11-30,0.2369
2011-12-01,0.2359
2011-12-02,0.2345
2011-12-05,0.2408
2011-12-06,0.2418
2011-12-07,0.2305
2011-12-08,0.2413
2011-12-09,0.23399999999999999
2011-12-12,0.2329
2011-12-13,0.2344
2011-12-14,0.228
2011-12-15,0.2275
2011-12-16,0.2308
2011-12-19,0.2309
2011-12-20,0.2349
2011-12-21,0.2332
2011-12-22,0.2344
2011-12-23,0.2359
2011-12-27,0.2361
2011-12-28,0.2313
2011-12-29,0.2351
2011-12-30,0.233
2012-01-03,0.2451
2012-01-04,0.2442
2012-01-05,0.2313
2012-01-06,0.2329
2012-01-09,0.2334
2012-01-10,0.2332
2012-01-11,0.2369
2012-01-12,0.2327
2012-01-13,0.2384
2012-01-17,0.2386
2012-01-18,0.24
2012-01-19,0.2461
2012-01-20,0.2489
2012-01-23,0.2496
2012-01-24,0.2489
2012-01-25,0.2451
2012-01-26,0.2473
2012-01-27,0.2421
2012-01-30,0.2385
2012-01-31,0.2364
2012-02-01,0.2359
2012-02-02,0.2348
2012-02-03,0.2394
2012-02-06,0.245
2012-02-07,0.244
2012-02-08,0.2448
2012-02-09,0.2453
2012-02-10,0.2467
2012-02-13,0.2464
2012-02-14,0.2425
2012-02-15,0.2449
2012-02-16,0.2459
2012-02-17,0.2462
2012-02-21,0.2535
2012-02-22,0.2576
2012-02-23,0.2594
2012-02-24,0.26
2012-02-27,0.2612
2012-02-28,0.2563
2012-02-29,0.2514
2012-03-01,0.2485
2012-03-02,0.2496
2012-03-05,0.2468
2012-03-06,0.2405
2012-03-07,0.2392
2012-03-08,0.2396
2012-03-09,0.2366
2012-03-12,0.2377
2012-03-13,0.2413
2012-03-14,0.2444
2012-03-15,0.255
2012-03-16,0.2541
2012-03-19,0.2566
2012-03-20,0.2561
2012-03-21,0.2533
2012-03-22,0.2591
2012-03-23,0.2563
2012-03-26,0.2478
2012-03-27,0.243
2012-03-28,0.2426
2012-03-29,0.24600000000000002
2012-03-30,0.2471
2012-04-02,0.2458
2012-04-03,0.2425
2012-04-04,0.2442
2012-04-05,0.2458
2012-04-09,0.2443
2012-04-10,0.2387
2012-04-11,0.2395
2012-04-12,0.2422
2012-04-13,0.2337
2012-04-16,0.22899999999999998
2012-04-17,0.2302
2012-04-18,0.2234
2012-04-19,0.2205
2012-04-20,0.2193
2012-04-23,0.2191
2012-04-24,0.22
2012-04-25,0.2199
2012-04-26,0.2129
2012-04-27,0.2121
2012-04-30,0.2113
2012-05-01,0.2095
2012-05-02,0.2055
2012-05-03,0.2065
2012-05-04,0.2081
2012-05-07,0.2105
2012-05-08,0.2037
2012-05-09,0.2038
2012-05-10,0.2045
2012-05-11,0.2022
2012-05-14,0.2027
2012-05-15,0.204
2012-05-16,0.2073
2012-05-17,0.2086
2012-05-18,0.2047
2012-05-21,0.2038
2012-05-22,0.198
2012-05-23,0.1951
2012-05-24,0.1958
2012-05-25,0.1962
2012-05-29,0.1953
2012-05-30,0.1948
2012-05-31,0.1942
2012-06-01,0.1909
2012-06-04,0.18899999999999997
2012-06-05,0.1906
2012-06-06,0.19899999999999998
2012-06-07,0.1976
2012-06-08,0.1998
2012-06-11,0.2047
2012-06-12,0.2036
2012-06-13,0.1992
2012-06-14,0.1997
2012-06-15,0.2084
2012-06-18,0.2086
2012-06-19,0.2157
2012-06-20,0.2174
2012-06-21,0.2139
2012-06-22,0.2024
2012-06-25,0.203
2012-06-26,0.2047
2012-06-27,0.2123
2012-06-28,0.20800000000000002
2012-06-29,0.2117
2012-07-02,0.214
2012-07-03,0.2198
2012-07-05,0.2192
2012-07-06,0.2225
2012-07-09,0.22699999999999998
2012-07-10,0.2249
2012-07-11,0.2288
2012-07-12,0.2246
2012-07-13,0.2273
2012-07-16,0.2277
2012-07-17,0.2279
2012-07-18,0.2295
2012-07-19,0.2325
2012-07-20,0.2392
2012-07-23,0.2389
2012-07-24,0.2349
2012-07-25,0.2357
2012-07-26,0.225
2012-07-27,0.2252
2012-07-30,0.228
2012-07-31,0.2264
2012-08-01,0.2256
2012-08-02,0.2204
2012-08-03,0.22
2012-08-06,0.2183
2012-08-07,0.2142
2012-08-08,0.2109
2012-08-09,0.20800000000000002
2012-08-10,0.2074
2012-08-13,0.2039
2012-08-14,0.2032
2012-08-15,0.2029
2012-08-16,0.2015
2012-08-17,0.2018
2012-08-20,0.205
2012-08-21,0.1978
2012-08-22,0.1994
2012-08-23,0.1959
2012-08-24,0.1958
2012-08-27,0.1956
2012-08-28,0.2013
2012-08-29,0.1976
2012-08-30,0.1975
2012-08-31,0.1978
2012-09-04,0.1934
2012-09-05,0.1901
2012-09-06,0.1887
2012-09-07,0.1938
2012-09-10,0.1943
2012-09-11,0.1944
2012-09-12,0.1972
2012-09-13,0.1971
2012-09-14,0.1991
2012-09-17,0.2003
2012-09-18,0.1944
2012-09-19,0.1896
2012-09-20,0.1921
2012-09-21,0.1938
2012-09-24,0.195
2012-09-25,0.2003
2012-09-26,0.1989
2012-09-27,0.2007
2012-09-28,0.2025
2012-10-01,0.2113
2012-10-02,0.2159
2012-10-03,0.2158
2012-10-04,0.21600000000000003
2012-10-05,0.2154
2012-10-08,0.2142
2012-10-09,0.2147
2012-10-10,0.2126
2012-10-11,0.2045
2012-10-12,0.2005
2012-10-15,0.1985
2012-10-16,0.2017
2012-10-17,0.2011
2012-10-18,0.1979
2012-10-19,0.2023
2012-10-22,0.2006
2012-10-23,0.1965
2012-10-24,0.1968
2012-10-25,0.1953
2012-10-26,0.1935
2012-10-29,0.1941
2012-10-30,0.1956
2012-10-31,0.1946
2012-11-01,0.1938
2012-11-02,0.1945
2012-11-05,0.1933
2012-11-06,0.1959
2012-11-07,0.1895
2012-11-08,0.1884
2012-11-09,0.1906
2012-11-12,0.1936
2012-11-13,0.1935
2012-11-14,0.1924
2012-11-15,0.1904
2012-11-16,0.1915
2012-11-19,0.1994
2012-11-20,0.19899999999999998
2012-11-21,0.1964
2012-11-23,0.1914
2012-11-26,0.1915
2012-11-27,0.1923
2012-11-28,0.1916
2012-11-29,0.1934
2012-11-30,0.1934
2012-12-03,0.1975
2012-12-04,0.1944
2012-12-05,0.1957
2012-12-06,0.1936
2012-12-07,0.1921
2012-12-10,0.1876
2012-12-11,0.1888
2012-12-12,0.1854
2012-12-13,0.1854
2012-12-14,0.1901
2012-12-17,0.1941
2012-12-18,0.1939
2012-12-19,0.1923
2012-12-20,0.1925
2012-12-21,0.1925
2012-12-24,0.1902
2012-12-26,0.1905
2012-12-27,0.1945
2012-12-28,0.1942
2012-12-31,0.1951
2013-01-02,0.1969
2013-01-03,0.191
2013-01-04,0.1885
2013-01-07,0.1886
2013-01-08,0.1867
2013-01-09,0.1872
2013-01-10,0.1896
2013-01-11,0.1917
2013-01-14,0.18899999999999997
2013-01-15,0.1862
2013-01-16,0.1845
2013-01-17,0.1842
2013-01-18,0.1837
2013-01-22,0.1812
2013-01-23,0.185
2013-01-24,0.1849
2013-01-25,0.1838
2013-01-28,0.1873
2013-01-29,0.1838
2013-01-30,0.1871
2013-01-31,0.1878
2013-02-01,0.1889
2013-02-04,0.1873
2013-02-05,0.1856
2013-02-06,0.1819
2013-02-07,0.1816
2013-02-08,0.1814
2013-02-11,0.1844
2013-02-12,0.1808
2013-02-13,0.1823
2013-02-14,0.1794
2013-02-15,0.18
2013-02-19,0.1822
2013-02-20,0.1835
2013-02-21,0.1812
2013-02-22,0.1824
2013-02-25,0.1803
2013-02-26,0.1789
2013-02-27,0.1798
2013-02-28,0.1839
2013-03-01,0.1791
2013-03-04,0.1808
2013-03-05,0.1819
2013-03-06,0.182
2013-03-07,0.1877
2013-03-08,0.1875
2013-03-11,0.1882
2013-03-12,0.1882
2013-03-13,0.188
2013-03-14,0.1884
2013-03-15,0.1889
2013-03-18,0.1829
2013-03-19,0.1831
2013-03-20,0.1835
2013-03-21,0.1821
2013-03-22,0.182
2013-03-25,0.1797
2013-03-26,0.1778
2013-03-27,0.1785
2013-03-28,0.1766
2013-04-01,0.1769
2013-04-02,0.1759
2013-04-03,0.175
2013-04-04,0.1767
2013-04-05,0.1765
2013-04-08,0.177
2013-04-09,0.1772
2013-04-10,0.179
2013-04-11,0.1784
2013-04-12,0.1803
2013-04-15,0.1779
2013-04-16,0.1801
2013-04-17,0.1785
2013-04-18,0.1769
2013-04-19,0.1797
2013-04-22,0.1787
2013-04-23,0.1774
2013-04-24,0.174
2013-04-25,0.174
2013-04-26,0.1738
2013-04-29,0.1747
2013-04-30,0.1761
2013-05-01,0.1733
2013-05-02,0.17600000000000002
2013-05-03,0.1753
2013-05-06,0.1781
2013-05-07,0.1764
2013-05-08,0.1747
2013-05-09,0.1747
2013-05-10,0.1743
2013-05-13,0.1725
2013-05-14,0.1702
2013-05-15,0.1695
2013-05-16,0.1683
2013-05-17,0.1689
2013-05-20,0.1681
2013-05-21,0.1686
2013-05-22,0.1665
2013-05-23,0.1676
2013-05-24,0.1684
2013-05-28,0.1672
2013-05-29,0.1667
2013-05-30,0.1665
2013-05-31,0.1655
2013-06-03,0.1643
2013-06-04,0.1638
2013-06-05,0.1638
2013-06-06,0.1648
2013-06-07,0.1643
2013-06-10,0.1638
2013-06-11,0.1629
2013-06-12,0.1621
2013-06-13,0.1624
2013-06-14,0.1678
2013-06-17,0.1693
2013-06-18,0.1676
2013-06-19,0.1697
2013-06-20,0.1638
2013-06-21,0.1674
2013-06-24,0.1701
2013-06-25,0.1712
2013-06-26,0.1714
2013-06-27,0.1679
2013-06-28,0.1681
2013-07-01,0.1669
2013-07-02,0.1653
2013-07-03,0.1642
2013-07-05,0.1626
2013-07-08,0.1633
2013-07-09,0.1634
2013-07-10,0.1625
2013-07-11,0.161
2013-07-12,0.1606
2013-07-15,0.1616
2013-07-16,0.16
2013-07-17,0.1608
2013-07-18,0.1618
2013-07-19,0.1629
2013-07-22,0.16399999999999998
2013-07-23,0.1634
2013-07-24,0.1614
2013-07-25,0.1639
2013-07-26,0.1647
2013-07-29,0.1692
2013-07-30,0.1693
2013-07-31,0.1697
2013-08-01,0.1683
2013-08-02,0.1679
2013-08-05,0.1656
2013-08-06,0.1655
2013-08-07,0.1678
2013-08-08,0.1682
2013-08-09,0.1698
2013-08-12,0.1716
2013-08-13,0.1725
2013-08-14,0.1725
2013-08-15,0.1719
2013-08-16,0.1694
2013-08-19,0.1653
2013-08-20,0.1647
2013-08-21,0.1632
2013-08-22,0.1628
2013-08-23,0.1647
2013-08-26,0.1661
2013-08-27,0.1646
2013-08-28,0.1644
2013-08-29,0.1637
2013-08-30,0.1634
2013-09-03,0.1647
2013-09-04,0.1638
2013-09-05,0.1651
2013-09-06,0.1679
2013-09-09,0.1701
2013-09-10,0.1718
2013-09-11,0.1717
2013-09-12,0.1718
2013-09-13,0.1709
2013-09-16,0.1694
2013-09-17,0.1679
2013-09-18,0.1689
2013-09-19,0.1717
2013-09-20,0.1718
2013-09-23,0.1725
2013-09-24,0.1742
2013-09-25,0.1773
2013-09-26,0.1778
2013-09-27,0.1739
2013-09-30,0.1801
2013-10-01,0.1832
2013-10-02,0.1851
2013-10-03,0.1852
2013-10-04,0.1848
2013-10-07,0.1859
2013-10-08,0.1862
2013-10-09,0.1859
2013-10-10,0.1872
2013-10-11,0.1893
2013-10-14,0.1905
2013-10-15,0.187
2013-10-16,0.1901
2013-10-17,0.19
2013-10-18,0.195
2013-10-21,0.1942
2013-10-22,0.1945
2013-10-23,0.1928
2013-10-24,0.1897
2013-10-25,0.1903
2013-10-28,0.1891
2013-10-29,0.1845
2013-10-30,0.1832
2013-10-31,0.1832
2013-11-01,0.1825
2013-11-04,0.1832
2013-11-05,0.1826
2013-11-06,0.18100000000000002
2013-11-07,0.1804
2013-11-08,0.1808
2013-11-11,0.1797
2013-11-12,0.1787
2013-11-13,0.17800000000000002
2013-11-14,0.1764
2013-11-15,0.1755
2013-11-18,0.1775
2013-11-19,0.1765
2013-11-20,0.17600000000000002
2013-11-21,0.1751
2013-11-22,0.174
2013-11-25,0.1732
2013-11-26,0.17300000000000001
2013-11-27,0.1722
2013-11-29,0.1715
2013-12-02,0.1697
2013-12-03,0.1681
2013-12-04,0.1668
2013-12-05,0.1669
2013-12-06,0.1659
2013-12-09,0.1655
2013-12-10,0.1662
2013-12-11,0.1651
2013-12-12,0.163
2013-12-13,0.1627
2013-12-16,0.1627
2013-12-17,0.1596
2013-12-18,0.1589
2013-12-19,0.1615
2013-12-20,0.1645
2013-12-23,0.1623
2013-12-24,0.1621
2013-12-26,0.1629
2013-12-27,0.1643
2013-12-30,0.1638
2013-12-31,0.1641
2014-01-02,0.1629
2014-01-03,0.1608
2014-01-06,0.1608
2014-01-07,0.1606
2014-01-08,0.1574
2014-01-09,0.1548
2014-01-10,0.1557
2014-01-13,0.156
2014-01-14,0.1549
2014-01-15,0.1523
2014-01-16,0.1545
2014-01-17,0.1522
2014-01-21,0.1522
2014-01-22,0.1503
2014-01-23,0.1504
2014-01-24,0.1511
2014-01-27,0.14800000000000002
2014-01-28,0.1502
2014-01-29,0.1474
2014-01-30,0.1499
2014-01-31,0.1555
2014-02-03,0.1574
2014-02-04,0.1606
2014-02-05,0.161
2014-02-06,0.1585
2014-02-07,0.1573
2014-02-10,0.1564
2014-02-11,0.1546
2014-02-12,0.1581
2014-02-13,0.1566
2014-02-14,0.1563
2014-02-18,0.1616
2014-02-19,0.1646
2014-02-20,0.1633
2014-02-21,0.1672
2014-02-24,0.1741
2014-02-25,0.1741
2014-02-26,0.1744
2014-02-27,0.1782
2014-02-28,0.1742
2014-03-03,0.17800000000000002
2014-03-04,0.1774
2014-03-05,0.1823
2014-03-06,0.1832
2014-03-07,0.1801
2014-03-10,0.1822
2014-03-11,0.1803
2014-03-12,0.1767
2014-03-13,0.1782
2014-03-14,0.1725
2014-03-17,0.1705
2014-03-18,0.1714
2014-03-19,0.1732
2014-03-20,0.1705
2014-03-21,0.1683
2014-03-24,0.1684
2014-03-25,0.1697
2014-03-26,0.1736
2014-03-27,0.1787
2014-03-28,0.1798
2014-03-31,0.1777
2014-04-01,0.1718
2014-04-02,0.1697
2014-04-03,0.1718
2014-04-04,0.1735
2014-04-07,0.1694
2014-04-08,0.1716
2014-04-09,0.1704
2014-04-10,0.1708
2014-04-11,0.168
2014-04-14,0.1659
2014-04-15,0.1656
2014-04-16,0.1692
2014-04-17,0.1666
2014-04-21,0.1684
2014-04-22,0.1699
2014-04-23,0.1742
2014-04-24,0.1712
2014-04-25,0.1733
2014-04-28,0.1719
2014-04-29,0.1736
2014-04-30,0.1762
2014-05-01,0.17800000000000002
2014-05-02,0.1745
2014-05-05,0.1747
2014-05-06,0.172
2014-05-07,0.1726
2014-05-08,0.1724
2014-05-09,0.172
2014-05-12,0.1729
2014-05-13,0.17800000000000002
2014-05-14,0.1825
2014-05-15,0.182
2014-05-16,0.1791
2014-05-19,0.1777
2014-05-20,0.1758
2014-05-21,0.1744
2014-05-22,0.1738
2014-05-23,0.1737
2014-05-26,0.1737
2014-05-27,0.1702
2014-05-28,0.1711
2014-05-29,0.1748
2014-05-30,0.1738
2014-06-02,0.1718
2014-06-03,0.1719
2014-06-04,0.1704
2014-06-05,0.1683
2014-06-06,0.1692
2014-06-09,0.1698
2014-06-10,0.1697
2014-06-11,0.1681
2014-06-12,0.16699999999999998
2014-06-16,0.171
2014-06-17,0.1706
2014-06-18,0.1753
2014-06-19,0.1794
2014-06-20,0.1792
2014-06-23,0.1785
2014-06-24,0.1781
2014-06-25,0.179
2014-06-26,0.1803
2014-06-27,0.1773
2014-06-30,0.1773
2014-07-01,0.17800000000000002
2014-07-02,0.1787
2014-07-03,0.1781
2014-07-07,0.1751
2014-07-08,0.1768
2014-07-09,0.1742
2014-07-10,0.1729
2014-07-11,0.1707
2014-07-14,0.1719
2014-07-15,0.1721
2014-07-16,0.1707
2014-07-17,0.1692
2014-07-18,0.1697
2014-07-21,0.1728
2014-07-22,0.1716
2014-07-23,0.1696
2014-07-24,0.1705
2014-07-25,0.1714
2014-07-28,0.1694
2014-07-29,0.1662
2014-07-30,0.1663
2014-07-31,0.1646
2014-08-01,0.1635
2014-08-04,0.1632
2014-08-05,0.1613
2014-08-06,0.1632
2014-08-07,0.1605
2014-08-08,0.1614
2014-08-11,0.1624
2014-08-12,0.1605
2014-08-13,0.1602
