MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"39,314,979,336","39,375,626,336",,,,,,92.0,94.38999938964844,90.62999725341797,91.83999633789062,91.83999633789062,20463900.0,NFLX
"48,947,827,527","48,738,185,527",303.28,434.783,15.939,7.725,22.585,116.20999908447266,117.45999908447266,114.27999877929688,114.37999725341797,114.37999725341797,9273000.0,NFLX
"52,709,797,559","52,500,155,559",327.011,454.546,16.928,8.33,24.32,126.02999877929688,126.5999984741211,122.88999938964844,123.33000183105469,123.33000183105469,13894000.0,NFLX
"46,320,342,653","46,110,700,653",,,,,,105.12000274658203,110.0999984741211,104.9000015258789,108.37999725341797,108.37999725341797,15571500.0,NFLX
"44,132,114,618","43,735,356,618",230.933,434.783,14.81,7.329,21.718,99.91000366210938,103.45999908447266,99.05000305175781,103.26000213623047,103.26000213623047,17027600.0,NFLX
"49,003,335,709","48,606,577,709",257.256,500,16.498,8.164,24.115,115.23999786376953,117.0,113.76000213623047,115.02999877929688,115.02999877929688,17005600.0,NFLX
"48,696,612,231","48,299,854,231",255.645,500,16.501,8.113,23.964,111.94999694824219,115.0,111.1500015258789,114.30999755859375,114.30999755859375,16349100.0,NFLX
"39,979,944,811","39,422,236,811",171.078,166.667,5.807,6.991,20.941,93.35713958740234,94.355712890625,92.78571319580078,93.84857177734375,93.84857177734375,16880500.0,NFLX
"37,832,544,770","37,274,836,770",,,,,,89.47285461425781,90.2057113647461,88.9557113647461,89.15142822265625,89.15142822265625,12712000.0,NFLX
"33,736,838,068","33,179,130,068",144.922,125,4.308,5.922,17.671,80.23714447021484,80.8357162475586,79.12428283691406,79.5,79.5,10565100.0,NFLX
"25,260,048,233","24,551,552,233",96.456,67.568,2.339,4.67,13.597,60.11000061035156,60.41999816894531,59.45571517944336,59.52714157104492,59.52714157104492,14248500.0,NFLX
"28,731,144,122","28,022,648,122",,,,,,69.08142852783203,69.42857360839844,67.81857299804688,67.84428405761719,67.84428405761719,11516400.0,NFLX
"26,728,052,627","26,019,556,627",,,,,,63.13285827636719,63.98428726196289,62.65571212768555,63.11428451538086,63.11428451538086,13215300.0,NFLX
"20,638,655,444","19,871,836,444",90.854,64.935,1.401,4.049,11.965,49.03285598754883,49.39142990112305,48.78714370727539,48.801429748535156,48.801429748535156,8627500.0,NFLX
"20,880,792,497","20,113,973,497",,,,,,50.512855529785156,50.57143020629883,49.42714309692383,49.512855529785156,49.512855529785156,6702500.0,NFLX
"23,662,970,279","22,896,151,279",104.46,66.667,1.289,4.656,13.719,54.91428756713867,56.25285720825195,54.85714340209961,56.11000061035156,56.11000061035156,20470100.0,NFLX
