MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,open,high,low,close,adjclose,volume,ticker
"25,667,773,552","45,666,773,552",13.91,9.001,1.297,0.632,6.538,54.40999984741211,54.599998474121094,53.63999938964844,54.25,52.97732162475586,4343800.0,AAL
"25,829,588,421","45,828,588,421",13.928,9.95,,0.633,6.579,53.08000183105469,54.709999084472656,53.0,54.31999969482422,52.94386291503906,5962900.0,AAL
"24,896,306,768","43,812,306,768",,,,,,52.41999816894531,52.81999969482422,52.0099983215332,52.029998779296875,50.711875915527344,2696300.0,AAL
"24,159,418,195","43,075,418,195",12.75,9.96,,0.612,6.119,49.7599983215332,51.11000061035156,49.29999923706055,50.4900016784668,49.21089172363281,6016200.0,AAL
"22,403,326,597","41,319,326,597",11.823,8.842,,0.567,5.675,47.220001220703125,47.599998474121094,46.790000915527344,46.81999969482422,45.5341682434082,4596600.0,AAL
"23,128,067,620","41,101,067,620",,,,,,47.4900016784668,47.849998474121094,47.22999954223633,47.4900016784668,46.18577194213867,4904300.0,AAL
"21,788,792,279","39,761,792,279",10.966,8.749,,0.557,5.865,44.540000915527344,44.939998626708984,44.43000030517578,44.7400016784668,43.511295318603516,3799600.0,AAL
"24,564,744,804","42,537,744,804",12.363,9.662,,0.628,6.612,50.849998474121094,51.22999954223633,50.040000915527344,50.439998626708984,48.955448150634766,6062900.0,AAL
"24,539,147,965","42,406,147,965",12.184,10.526,,0.661,7.098,49.91999816894531,50.5099983215332,49.599998474121094,50.31999969482422,48.8389778137207,6618700.0,AAL
"23,846,224,679","41,713,224,679",11.722,10.215,,0.636,6.898,48.20000076293945,48.47999954223633,47.529998779296875,48.40999984741211,46.985198974609375,4486100.0,AAL
"20,994,135,423","38,861,135,423",,,,,,44.02000045776367,44.060001373291016,42.560001373291016,42.619998931884766,41.276729583740234,13358000.0,AAL
"20,970,217,216","38,955,217,216",8.794,8.599,,0.585,5.54,42.369998931884766,42.939998626708984,42.27000045776367,42.29999923706055,40.9668083190918,5427700.0,AAL
"23,372,597,844","41,357,597,844",9.638,9.542,,0.642,6.175,46.31999969482422,46.720001220703125,46.029998779296875,46.36000061035156,44.89884567260742,4935600.0,AAL
"22,447,766,270","40,432,766,270",9.2,8.977,,0.612,5.931,44.790000915527344,44.84000015258789,43.7400016784668,44.25,42.7602424621582,11719800.0,AAL
"24,191,263,533","40,779,263,533",,,,,,47.41999816894531,47.65999984741211,46.470001220703125,46.689998626708984,45.11809158325195,4495000.0,AAL
"24,061,732,244","40,649,732,244",5.103,10.163,,0.682,5.48,46.13999938964844,46.86000061035156,45.41999816894531,46.439998626708984,44.87651062011719,7904200.0,AAL
"21,035,881,333","37,623,881,333",4.462,9.285,,0.596,4.791,40.310001373291016,40.810001373291016,40.08000183105469,40.599998474121094,39.13432312011719,5961100.0,AAL
"19,006,493,472","34,734,493,472",3.6,7.326,,0.571,4.408,35.97999954223633,36.9900016784668,35.86000061035156,36.61000061035156,35.288368225097656,7429300.0,AAL
"19,235,855,149","34,963,855,149",3.569,6.748,,0.566,4.461,36.970001220703125,36.97999954223633,35.630001068115234,36.29999923706055,34.989566802978516,13111700.0,AAL
"18,811,924,457","34,539,924,457",,,,,,36.2599983215332,36.7400016784668,35.5,35.5,34.1163330078125,9138600.0,AAL
"15,206,475,638","30,020,475,638",2.595,5.214,,0.461,3.229,27.860000610351562,28.309999465942383,27.489999771118164,28.309999465942383,27.206567764282227,11148300.0,AAL
"18,449,460,095","33,263,460,095",2.925,5.12,,0.52,3.917,31.75,31.969999313354492,31.329999923706055,31.90999984741211,30.666255950927734,9618700.0,AAL
"20,056,777,521","34,870,777,521",,,,,,35.810001373291016,35.83000183105469,34.099998474121094,34.689998626708984,33.241790771484375,17807200.0,AAL
"24,017,848,072","38,324,848,072",3.705,6.325,,0.688,4.262,41.5,41.68000030517578,40.97999954223633,41.0099983215332,39.29795837402344,8138000.0,AAL
"24,723,738,615","39,030,738,615",3.704,6.01,,0.688,4.388,40.77000045776367,41.34000015258789,40.5,41.0,39.28837203979492,5791300.0,AAL
"24,354,026,635","38,661,026,635",,,,,,37.52000045776367,39.09000015258789,36.599998474121094,38.9900016784668,37.2606315612793,20957500.0,AAL
"26,452,757,835","38,140,757,835",6.05,7.003,,0.722,7.032,42.540000915527344,42.56999969482422,41.83000183105469,42.349998474121094,40.471588134765625,6813800.0,AAL
"26,007,231,739","37,695,231,739",5.894,7.179,,0.703,6.913,41.75,41.9900016784668,40.97999954223633,41.2599983215332,39.429931640625,6450900.0,AAL
"29,133,646,412","40,821,646,412",,,,,,45.77000045776367,46.77000045776367,45.709999084472656,46.220001220703125,44.07488250732422,8589700.0,AAL
"24,855,375,894","34,730,375,894",6.683,,,0.667,6.836,39.18000030517578,39.68000030517578,37.720001220703125,38.83000183105469,37.027862548828125,15823700.0,AAL
"26,187,566,052","36,062,566,052",6.709,,,0.67,7.202,38.630001068115234,39.7599983215332,38.619998931884766,38.97999954223633,37.1708984375,12409600.0,AAL
"26,940,005,097","36,815,005,097",6.902,,,0.689,7.409,40.529998779296875,40.540000915527344,39.880001068115234,40.099998474121094,38.1499137878418,6955900.0,AAL
"27,087,470,536","36,836,470,536",8.719,,,0.684,9.8,40.20000076293945,40.599998474121094,39.93000030517578,39.939998626708984,37.99769592285156,11184500.0,AAL
"29,353,887,316","39,102,887,316",,,,,,41.68000030517578,42.599998474121094,41.31999969482422,42.369998931884766,40.30952453613281,13236100.0,AAL
"33,451,792,520","43,200,792,520",10.543,,,0.827,12.103,48.5,49.459999084472656,48.0099983215332,48.290000915527344,45.94163131713867,9400400.0,AAL
